date,discharge,smlt,ssrd,e,u10,v10,sp,skt
2000-09-19,815.0,5.746539354274167e-05,14251359.216958337,-0.7552569108916667,0.3245659373333333,-0.0550511965833333,758.0284279166667,15.205468533333333
2000-09-20,847.0,0.0001584129875191,12953844.569125,-0.6843401337791667,0.412737002125,-0.2974496255833333,759.1165908333334,13.411289233333331
2000-09-21,756.0,0.0002620455899145,12972240.103333334,-0.7004629061041667,-0.108394018875,-0.24188500625,760.3550883333334,11.979895204166668
2000-09-22,620.0,0.0002984102105615,13178547.277708337,-0.7396475000499999,0.182392805,-0.0739608380833333,761.5461670833333,11.046770775
2000-09-23,570.0,0.0002593600202207,13863528.212083332,-0.7860325179708334,0.260268541125,0.1043761834583333,760.7687220833333,10.333110825
2000-09-24,518.0,0.0002011324131771,14081502.211708331,-0.789586708625,0.4849751225,0.3781987516666666,759.0382020833334,10.259531648333333
2000-09-25,446.0,0.0002217473501016,12398838.015875,-0.7302356583041667,0.5674911720833333,0.1030808724583333,757.8883112499999,9.1597404
2000-09-26,551.0,0.0003029631452375,12056882.604958331,-0.6952187957083332,0.6764354232766667,-0.2126011062499999,760.4362670833334,6.018249561666667
2000-09-27,430.0,0.0003460290152112,14424894.029958332,-0.72362136515,-0.14461136975,0.0262025195541666,761.2052745833333,5.723126760416666
2000-09-28,414.0,0.0003330212989829,15018385.77425,-0.7502243228833333,-0.1793830520416666,0.1555954250416666,761.7096058333333,6.73413587375
2000-09-29,422.0,0.0003113319754163,13933531.334541664,-0.7301972539333333,0.2525395913791666,-0.0487506007666666,762.3902724999999,7.270195061166667
2000-09-30,391.0,0.0002837681564708,13076879.178791666,-0.6564819760625,0.2180032873958333,-0.018026101375,760.9308470833333,6.755491888333332
2000-10-01,383.0,0.000307400272685,13498888.914875,-0.6284379452166667,-0.1398681495833333,-0.0690182919916666,760.3277258333334,7.653757722083333
2000-10-02,362.0,0.0004155292591641,11801132.9875,-0.5943579888083333,0.02499349325,-0.0125805043791666,761.4184,7.894779130833334
2000-10-03,345.0,0.0004189090897179,12308032.185541669,-0.623351224375,0.0941452049583333,0.16761197875,761.8318604166667,8.266348565208334
2000-10-04,449.0,0.000377006610172,11779168.342333334,-0.6129643089208333,0.2960401486708333,0.3259267479166666,760.50841125,8.355066965416666
2000-10-05,451.0,0.0002838149094208,11008550.566104166,-0.5578726682666667,0.4129037122291666,0.002713169125,760.9450679166666,7.46995921725
2000-10-06,423.0,0.0003485975061612,11296463.912166668,-0.5429979626791667,0.0395834049166666,-0.0568201548333333,761.9148125,6.407166839083334
2000-10-07,393.0,0.0002784315648733,10441094.076429168,-0.5363433909375,0.5203540261666667,0.1098866483333333,761.8844704166667,4.750275873125
2000-10-08,371.0,0.0002166811471958,11692336.7342125,-0.5611279190416667,0.8713764925,-0.0890960506249999,761.3603545833333,2.7958399891666663
2000-10-09,287.0,0.0002197095961833,12281444.93175,-0.5203265093875,-0.037542899525,-0.1546917353333333,760.4782558333333,1.1989987937916669
2000-10-10,285.0,0.0002426724911188,12558457.923962498,-0.507035029875,-0.6578737191666667,-0.1495220127666666,762.0308033333334,1.3156636441666667
2000-10-11,297.0,0.0002866171909254,12342835.84875,-0.5035568151291666,-0.2469865565,0.072030717025,762.8601616666666,1.9014206166666667
2000-10-12,296.0,0.0002851044439748,12611122.00435,-0.516405547075,-0.1763026102916667,0.2326373125,762.1037674999999,2.380289741666666
2000-10-13,269.0,0.0002693645523526,12116243.415408334,-0.4953712833291666,0.0040563433333333,0.0258955845,759.9726237499999,2.6790021550000005
2000-10-14,218.0,0.0002534866588258,11369944.6614875,-0.473500389125,-0.0535495553125,0.0229332883833333,760.2801441666667,2.5649464679166667
2000-10-15,295.0,0.0002603965651679,10821505.570208332,-0.4439821063583333,0.1439270080833333,0.1962480435416666,762.2877033333334,2.8149414108333333
2000-10-16,432.0,0.0001888174285124,9995111.776633332,-0.422708446625,0.76001048,0.2540381246666667,763.0852125,1.30843220625
2000-10-17,310.0,0.0002117994987934,11855080.294720834,-0.4201136171041666,0.448170631725,-0.1142866254833333,763.2833304166667,0.4959805916666666
2000-10-18,289.0,0.0002653331220854,11636777.194183333,-0.4122162613458333,-0.4358277716666667,-0.2074038500833333,761.0967075,1.6993535416666667
2000-10-19,340.0,0.0002925080767583,10324413.215339584,-0.3690836816833333,0.3853548357083333,0.1510046104416666,760.8737270833334,2.3446235104166666
2000-10-20,297.0,0.0002573160605479,10943839.371979168,-0.3735960014708333,0.258476761,0.1204340355541666,761.1238525,1.95358533875
2000-10-21,237.0,0.0001637463184416,10074826.545208331,-0.3764894994166667,0.9054892916666668,0.11792846525,759.5036262499999,1.703542075
2000-10-22,329.0,9.622010222e-05,9836216.947594168,-0.3358415165583333,0.3039637883333333,-0.4159566051666667,760.0236466666667,0.2206217041666666
2000-10-23,266.0,0.000126725261551,10808160.031295,-0.3108642849666667,-0.3880784424999999,-0.09649929175,760.9368237499999,-1.1673062791666666
2000-10-24,286.0,0.0001682636871712,10229474.337808331,-0.292569904875,0.2305106693333333,0.1382141999999999,760.64655375,-0.8997078252083334
2000-10-25,282.0,0.000189640207348,10817078.948997082,-0.3019340215208333,0.3147802885833333,0.0123887379708333,763.5905975000001,-0.9437077570833332
2000-10-26,284.0,0.0001612703678976,10879455.6912475,-0.3110833072791666,0.3409121615,-0.239373900875,765.1463233333334,-1.04562121
2000-10-27,260.0,0.0001584275265123,11564190.973167917,-0.3351317093875,-0.7987801791666667,-0.15414855075,767.0022670833333,-1.7366714750000003
2000-10-28,191.0,0.0001913195790683,11358023.9276375,-0.3219303052916666,-0.268138877,0.1378322288458333,766.4801408333333,-1.1776924725000002
2000-10-29,262.0,0.0001948296592413,11345540.23798125,-0.3236889977625,-0.1835373943333333,0.2961295666666667,763.8967375000001,-0.3724517966666665
2000-10-30,324.0,0.0001860728008604,11063393.766589584,-0.3090041562291666,0.5175930526833333,0.18162734375,764.48621,-0.0749816666666666
2000-10-31,213.0,0.000133988399795,10721274.18995025,-0.294157398915,-0.1002620954166666,-0.0524924046249999,763.4626499999999,-0.1779581820833333
2000-11-01,261.0,0.0001200291524076,9920605.53271875,-0.2692275573375,0.7228321655416666,0.12638592775,761.9970687499999,0.5283100958333334
2000-11-02,250.0,0.0001099009154117,9853823.957389042,-0.2642956302624999,0.3863676080833333,-0.0878403644166666,764.47267875,-0.1503677166666667
2000-11-03,265.0,0.0001118704857529,10411715.811585834,-0.2743671351875,-0.3725699291666666,-0.1251755371720833,765.5386858333333,-0.7670440883333333
2000-11-04,247.0,0.0001034564727624,9938022.578106416,-0.2569219210208333,0.2052105825833333,0.009940993775,763.6970725,-0.0324020457499999
2000-11-05,184.0,9.638617436920832e-05,8930203.447228875,-0.2333263731916666,-0.0100426638666666,-0.0557270783916666,761.0591341666667,0.1796480708333333
2000-11-06,334.0,9.968526148708332e-05,8811793.207980959,-0.2252696403458333,-0.0512608854166666,-0.067021412125,758.8926029166668,-0.4895362870833334
2000-11-07,167.0,8.579067800229167e-05,7693472.1560825,-0.2076118239125,-0.069277797875,0.0667208512791666,757.6614579166667,-1.0013911208333333
2000-11-08,307.0,0.0001057122070208,7452006.910521193,-0.2240123224708333,0.1043013305,0.1720753150433333,761.4493675,-2.28594333375
2000-11-09,241.0,0.0001257334905957,8393196.272866242,-0.20669656685,-0.3298711270833333,-0.1964649937916666,765.8469425,-5.163916342916667
2000-11-10,222.0,0.0001482953188864,8802504.559319502,-0.1922484842625,-0.2537593258333333,0.1113081827083333,764.8036725000001,-4.773025520833333
2000-11-11,237.0,0.0001914014739445,8374519.057252376,-0.19378957445,0.2814512720333333,0.4251552691666667,762.9489933333333,-4.078652679166667
2000-11-12,284.0,0.0001123078114858,7968415.010833333,-0.1948027021833333,0.3369489862499999,0.43918247125,759.8868441666667,-5.217980691666667
2000-11-13,214.0,9.287500888448334e-05,8152962.030208333,-0.1720035655833333,0.1646743315,0.2991535566666666,760.3711354166667,-8.97036735625
2000-11-14,286.0,0.000140259531967,9110322.078666668,-0.177388949,-0.0077205625708333,0.1979901827916666,762.7930804166667,-9.760607444166666
2000-11-15,230.0,0.0001727906379833,8503553.262,-0.1533026935583333,-0.19991990575,0.1106008049125,762.5228354166667,-7.648387907083333
2000-11-16,230.0,0.000127657168572,7487330.25575,-0.1518075668291666,0.41191115875,0.3423577566666667,761.9292170833334,-6.02840425
2000-11-17,198.0,7.509158375375e-05,7239215.971083333,-0.1716334181666666,1.0623506279166668,0.2088097085,763.6579645833334,-7.487906094333333
2000-11-18,244.0,9.751471443513916e-05,8505923.470833333,-0.1511880518666666,-0.2690522618333333,-0.2291238675416666,766.19644125,-11.649829320166669
2000-11-19,223.0,0.0001396402643209,9254071.834416669,-0.13426462435,-0.0944426890833333,0.2232091524999999,762.8802133333334,-12.860433567083334
2000-11-20,190.0,0.0001154252863017,9116236.928791666,-0.1396472812829166,0.2706430270833333,0.3026815641666666,760.4666941666666,-12.150650106708332
2000-11-21,180.0,0.0001365851632134,8371465.758208333,-0.1310765636316666,-0.0062916557249999,0.2372586029166666,758.3902825,-10.4227619675
2000-11-22,215.0,0.0001349300086825,8123507.908541667,-0.129225459785,0.108541705375,0.3585582245833333,758.69623625,-9.6535046775
2000-11-23,228.0,0.0001437395250099,7374925.683125,-0.1259311944166666,0.1270582673208333,0.1585989283291666,760.4662716666667,-8.38698967375
2000-11-24,252.0,0.0001300748734105,7939029.9651875,-0.1341345195091666,0.0226542914583333,0.0325184113125,761.8782445833334,-9.281517034416666
2000-11-25,251.0,0.0001007714828179,8205783.484791666,-0.1268603107375,-0.129878628125,-0.0356247819333333,762.3047475,-11.523794147083334
2000-11-26,235.0,8.591912745249137e-05,8581840.906958332,-0.1211380218833333,-0.18912005475,0.129238743625,761.1870108333334,-12.507932016666668
2000-11-27,266.0,7.784922932023958e-05,7955378.615375,-0.1160080402958333,0.0351868431666666,0.3975138329166667,760.6881104166667,-12.301913612916666
2000-11-28,190.0,7.096730152972916e-05,8185654.474583332,-0.1268342240391666,-0.12007172575,0.4021968025,759.1568975,-13.186236033333332
2000-11-29,199.0,3.825550662535416e-05,7303724.04725,-0.12409988625,0.9637891541666668,0.4429494733333333,758.5609,-12.724000966666669
2000-11-30,246.0,2.470462489858333e-05,7596141.520833333,-0.1150491838416666,0.7352079370833334,-0.3007384562916667,763.8327224999999,-15.2328936375
2000-12-01,210.0,3.7373450397658334e-05,8598223.055916667,-0.1030899979666666,-0.5551183779166667,0.2513893961333333,763.4827291666667,-17.109609458333335
2000-12-02,218.0,9.079826126375e-05,6780978.426416666,-0.0930735413083333,0.1534573452916666,0.4627079524999999,760.7658295833334,-11.837406108333331
2000-12-03,230.0,0.0001468969873154,6659672.848679166,-0.1005381615070833,0.1689817317666666,0.6885043966666666,760.5366329166667,-9.881806705
2000-12-04,272.0,0.0001034416175916,6690354.754875001,-0.1074755537,0.63699343375,0.4277552779166667,759.8902866666667,-9.688685107166666
2000-12-05,223.0,5.383389397016667e-05,7178363.333229166,-0.1020176881375,0.306489619,0.1562141552208333,760.7042320833334,-11.990781058333331
2000-12-06,189.0,5.391356989374583e-05,8037774.601608333,-0.0915803330720833,-0.2033491311583333,0.1401453501249999,760.18199125,-14.419242845833333
2000-12-07,242.0,5.483193623260463e-05,6800464.863941667,-0.07439336424125,0.2139703022916666,0.3301895530833333,759.3224208333332,-12.720916658333332
2000-12-08,208.0,8.268050256537918e-05,7044687.3682625,-0.0878231640229166,-0.0563914739166666,0.1241387737333333,760.75381,-12.006333058333333
2000-12-09,224.0,7.71016016538125e-05,6770647.244708333,-0.0816574500908333,-0.076420677,-0.057198626,761.1225962499999,-12.0028412625
2000-12-10,165.0,6.912005342458334e-05,6228119.449816667,-0.0805681880833333,0.2904199290891666,-0.0452666795416666,763.5499066666666,-12.709006037499998
2000-12-11,165.0,6.237054469709583e-05,7856014.170291667,-0.0865992139929166,-0.3005554633333333,-0.0128195498166666,764.4404958333333,-15.951068858333334
2000-12-12,175.0,7.99389815846375e-05,7565967.382458333,-0.0851339698875,-0.2089073829166666,0.3107239754166667,759.9177599999999,-13.900389391666666
2000-12-13,173.0,0.000135770619869,7139277.057925,-0.0914160624904166,0.0143690939458333,0.3995969583333333,759.1839554166667,-11.576525375
2000-12-14,195.0,0.0001377642358554,6955700.015858334,-0.0909100839233333,0.0841604765833333,0.45359946375,758.8801720833334,-11.1331508175
2000-12-15,217.0,0.0001184483814929,6732224.142237499,-0.0878245882625,-0.1598850045416666,0.2910103666666666,759.3819808333333,-9.975083706108334
2000-12-16,195.0,0.000123135824715,5673361.735125001,-0.0812549069695833,-0.2559033861666667,0.3470318704166666,756.9476495833333,-7.458094287916666
2000-12-17,249.0,0.0001181021317875,4773016.613433333,-0.0955898579416666,0.58422196125,0.60835837375,758.643815,-7.40633395
2000-12-18,204.0,8.970378941413499e-05,6462318.234970833,-0.1076442535129166,0.0072393748333333,0.2220515883749999,763.42881125,-12.381637658333332
2000-12-19,163.0,9.17417018885249e-05,7614979.249804166,-0.099273536925,-0.2377448758333333,0.32932281125,764.1110308333333,-16.360181075
2000-12-20,228.0,8.866315483855405e-05,7542003.860883333,-0.0899332194612499,-0.172328630625,0.3957422525,763.5457770833333,-16.124254958333335
2000-12-21,140.0,0.0001190880472215,7041109.178791667,-0.1003984265208333,-0.274629193875,0.47377147125,762.6149445833333,-13.3139972375
2000-12-22,188.0,0.0001452087818572,7447300.905420833,-0.1022919501191666,-0.06078028975,0.5437562216666666,762.8462774999999,-12.265921841666668
2000-12-23,204.0,0.000135182734029,7245441.647545833,-0.0948011785108333,0.0759420938333333,0.2990744225,762.2985029166666,-11.990299233333332
2000-12-24,278.0,9.715644100139585e-05,7183317.395183333,-0.0890767693002916,-0.0503613358749999,0.2145788066249999,761.9024883333333,-12.406257016666666
2000-12-25,256.0,8.807865703992084e-05,6790266.5841125,-0.0927984956845833,-0.0751043049041666,0.3362685754166667,760.6571145833333,-12.070439695833334
2000-12-26,172.0,9.98724804875e-05,7334859.021920834,-0.099498578115,-0.1577145149583333,0.1901534129583333,761.0569695833333,-12.431062791666667
2000-12-27,123.0,7.826743834654167e-05,6424491.732633334,-0.08021434466375,-0.0191537451666666,0.133864755375,759.6555479166667,-11.398294425
2000-12-28,176.0,7.609064431133334e-05,5897511.589545834,-0.0797542372958333,0.0020849091666666,0.113449956875,761.0151837499999,-11.1057929625
2000-12-29,273.0,6.871807190338333e-05,6905535.350091667,-0.0890228372783791,0.1860731345833333,0.2926576999999999,762.3268879166667,-12.570729591666668
2000-12-30,224.0,5.8361358905175e-05,7449102.812041666,-0.0906616130404166,-0.0164162520583333,0.2108985770833333,762.95825375,-13.712788958333334
2000-12-31,168.0,5.489254127494267e-05,7399964.570083334,-0.0913572697716666,-0.0907700562516666,0.1143596606541666,760.4356416666666,-14.4317881
2001-01-01,192.0,4.674045383109167e-05,7735631.633795834,-0.0980951045458333,-0.2311652417916666,0.1387614342916666,758.6653258333334,-15.845329283333331
2001-01-02,160.0,5.357176418792917e-05,7939033.521954167,-0.0846845933833333,-0.1049019814,0.3023783570833333,758.4251579166666,-16.003693229166668
2001-01-03,177.0,4.5486009276666665e-05,7414897.13998125,-0.0854807888406666,0.1435658744208333,0.354651435,759.5231699999999,-14.541575175
2001-01-04,188.0,3.792087978729167e-05,7364729.766166667,-0.0933263918708333,0.2264514560416667,0.1536866086791666,759.4730045833334,-15.1112435625
2001-01-05,140.0,4.203634009106592e-05,7598668.238066667,-0.091135293175,0.0973670723516666,0.162507151875,756.7451229166667,-14.5275267625
2001-01-06,206.0,3.093525238497917e-05,7084224.865341667,-0.0985639320083333,0.36652763,0.0855607499708333,757.2321274999999,-13.6056741125
2001-01-07,235.0,2.2314732067285837e-05,7708693.105068333,-0.0851233889833333,-0.1943552603208333,-0.1132000159333333,759.3120933333333,-15.425780041666668
2001-01-08,151.0,2.1953619580159e-05,8261429.27609,-0.0769600358570833,-0.084663868125,0.0922958332708333,759.3584358333333,-17.361475016666667
2001-01-09,173.0,2.5224310771063496e-05,8169584.318887499,-0.0774135288416666,0.2524022097916666,0.5399859575,757.7439774999999,-16.635306133333334
2001-01-10,220.0,2.9911395685416665e-05,7557259.736239999,-0.0908645916333333,0.7198665104166667,0.2451696512916666,758.2382866666667,-15.404872895833334
2001-01-11,153.0,3.842046636902083e-05,8627480.782460416,-0.0940705343320833,-0.3146321294166667,0.1101183397083333,760.8949966666668,-16.554575645833335
2001-01-12,122.0,6.77256514361875e-05,8697545.719704166,-0.0843952658375,-0.1689528579166666,0.3421126004166666,759.3641491666667,-16.331453416666665
2001-01-13,177.0,8.276640248362707e-05,8704632.942883333,-0.0865889625558333,-0.1662353881458333,0.2434145333829166,760.02873375,-16.037322995833332
2001-01-14,131.0,8.492941319141667e-05,8762648.385970833,-0.0903220495825,-0.0787832588333333,0.23297353575,760.7537816666667,-15.643927983333334
2001-01-15,161.0,7.794078590259833e-05,8500595.614933332,-0.0993873123516666,-0.0552354441958333,0.3678077775,758.4750612500001,-14.452084241666666
2001-01-16,207.0,3.072257474791667e-05,7263181.61115,-0.1064693735333333,0.6899912850000001,0.460091395,757.4831958333333,-13.1299571875
2001-01-17,123.0,3.584008310007675e-05,7359515.050645833,-0.0884646690191666,0.3012046876916667,0.5079227095833333,759.1781758333333,-13.59859915
2001-01-18,200.0,5.0350213562476674e-05,8505191.267091667,-0.0910941420875,-0.0720765602083333,0.2886393483333333,759.44100625,-15.081996245833333
2001-01-19,116.0,7.439040320575e-05,7721129.245854166,-0.0840796127037499,0.1342396649166666,0.36333401,757.51039,-13.140980308333331
2001-01-20,115.0,7.058849668133333e-05,7527666.524720833,-0.0858616769079166,0.1080085497083333,0.2690709879166666,756.1617312499999,-11.428738270833334
2001-01-21,117.0,4.247780088583333e-05,6785041.617929167,-0.0895304804,0.1771189005833333,0.1741920369166666,754.0448370833333,-11.175877879166668
2001-01-22,187.0,4.888804595104876e-05,6777461.7131375,-0.0876093022045833,-0.0142868710416666,0.035676064625,754.4119983333334,-13.0898304
2001-01-23,159.0,6.334570082378262e-05,8382069.022662501,-0.0832767810591666,0.41298550625,0.2445169024791667,756.1480754166668,-16.3897806875
2001-01-24,168.0,6.656639141874167e-05,9080426.599983333,-0.0943018108466666,0.2415128560833333,0.3239725389708333,756.5980570833334,-17.226085495833335
2001-01-25,107.0,5.3036698775791664e-05,9038912.378820833,-0.0931345896416666,0.3348790846958333,0.167943905,757.9360499999999,-17.1206824
2001-01-26,162.0,4.2508868070208326e-05,9076123.324541667,-0.0898609715029166,-0.085129987125,-0.0017659163083333,760.4642845833333,-16.828983375
2001-01-27,141.0,4.2236653527933335e-05,9365880.592770834,-0.0897308475416666,-0.0994380100416666,0.0789005514695833,761.0926745833334,-17.07116445
2001-01-28,125.0,7.4920421912875e-05,9650325.9147375,-0.0999944870045833,-0.154134189,0.2124494815416666,759.0279449999999,-15.826883979166666
2001-01-29,158.0,4.469049977958333e-05,8524618.638183333,-0.0899945110916666,0.048803725475,0.38367747375,758.0636,-14.269673666666668
2001-01-30,130.0,5.0135440751233335e-05,8857440.744154166,-0.0946507704016666,-0.26110089875,0.2546338683333333,759.65200375,-14.099304133333334
2001-01-31,164.0,6.13602846450625e-05,9273834.114129169,-0.09330052083625,0.0637753122083333,0.3433829612499999,758.58626625,-14.497820591666668
2001-02-01,185.0,9.548714699352085e-05,9785111.321208334,-0.0874920894616666,0.1502613287083333,0.318255785,757.7151112500001,-15.313110370833334
2001-02-02,185.0,0.0001448565611451,10376365.682416666,-0.0913957698512499,-0.136380305125,0.2210482020833333,757.2641633333333,-16.123857520833333
2001-02-03,185.0,0.000195118408544,10228158.5101875,-0.0987239853595833,-0.1507378226875,0.32705846375,754.4474483333333,-14.843878420833336
2001-02-04,185.0,0.0001957466697423,9522174.33975,-0.1085189117604166,0.0635351441458333,0.3017966516666666,752.4443870833334,-13.358465795833332
2001-02-05,185.0,0.0002008796275777,9413310.021525,-0.1085638695904166,-0.2222370597083333,0.1346269605141666,754.8717416666667,-12.002516502083331
2001-02-06,185.0,0.0002129894457645,9062228.869583333,-0.1063980371079166,0.0738067995083333,0.067548355625,758.2119933333333,-11.322145486666663
2001-02-07,175.0,0.0002117347801085,9608688.778583333,-0.1056957316597083,0.1342053278166666,0.07800983768875,760.7641991666666,-11.558820759166666
2001-02-08,183.0,0.0001936568941317,10860624.671791667,-0.1179548029716666,-0.1715824168875,-0.0332223515416666,762.57312,-12.657553965
2001-02-09,180.0,0.0001483001387181,10614354.709166666,-0.11554941630875,0.2832540223333333,0.1335206413625,759.41202875,-12.372204425
2001-02-10,180.0,6.676008193255417e-05,9987652.565,-0.132816108875,0.7199741179166667,-0.0216830283354166,760.2238233333334,-13.2411619875
2001-02-11,180.0,7.060830239375e-05,10828282.930083333,-0.113143170515,0.1841167415416666,0.0197483791916666,761.7514879166666,-15.2199052125
2001-02-12,180.0,0.0001301950033223,11511762.115666669,-0.1157102484191666,-0.0015711106666666,0.1907567365833333,762.881755,-15.447328608333336
2001-02-13,180.0,0.0001547467251781,11466883.325041668,-0.1142518362125,-0.2374645174166666,0.1810484704583333,761.0821545833332,-13.381906490833332
2001-02-14,180.0,0.0002490724430488,10816833.783333331,-0.1254647890516666,-0.4334529604166666,0.2758333845833333,759.3786437499999,-11.292293481791669
2001-02-15,180.0,0.0002919647392788,11622304.482041666,-0.1504409522308333,-0.1122395492083333,0.50833921375,757.5861320833333,-9.814843501666669
2001-02-16,180.0,0.000340498183625,9341820.54625,-0.1448601742708333,0.3369185741666666,0.58719821875,757.0787154166666,-6.927794133333333
2001-02-17,183.0,0.0002361893328537,9982355.503208334,-0.1740032610216666,0.1633839660208333,0.532088785,757.9469920833334,-6.885346705416667
2001-02-18,183.0,0.0002387665163891,11035070.835583333,-0.1903177756645833,0.2195048915,0.2404658077208333,759.8029341666667,-7.8786875125
2001-02-19,180.0,0.0001875079016648,11525188.693083333,-0.1859626562125,-0.277309007625,0.0870747355520833,756.5447245833334,-7.400713611791667
2001-02-20,180.0,0.0002336716429641,9832929.184583334,-0.1663601671458333,0.2285660543458333,0.2146402160416667,755.05636,-6.303320612499999
2001-02-21,183.0,0.0002522374810467,11581516.390583334,-0.2045454780204166,-0.5412408185833334,0.1742353089583333,752.6044141666666,-6.482163779166666
2001-02-22,175.0,0.0003117085056708,9738371.130791666,-0.1866902641875,-0.3350091821291667,0.268271373125,752.3263045833334,-5.046006581666666
2001-02-23,183.0,0.0002578302996875,9287397.8545,-0.1789864051416666,0.045358966475,0.11822752075,754.7430441666667,-5.167786925000001
2001-02-24,185.0,0.000238088184351,11355534.320666663,-0.229962075585625,0.0559653102083333,0.3312205333333333,754.8894341666665,-7.194989566666667
2001-02-25,185.0,0.0001829503175675,11678454.0985,-0.2456491517779166,0.4820323865833333,0.37967676375,754.6271083333332,-8.33003994325
2001-02-26,183.0,0.0001777830608914,12923436.289791666,-0.2717792953875,-0.1058540320833333,0.1814858650833333,758.5583033333334,-10.2171758625
2001-02-27,183.0,0.0001848295594274,13758105.53375,-0.2691145193666667,-0.2654456545583333,0.2832079529166666,758.7058508333333,-10.299246445833331
2001-02-28,183.0,0.0001740700135031,13287920.39,-0.2641027057875,0.4194373977083334,0.1955108895833333,761.8278245833334,-9.778787691666668
2001-03-01,121.0,0.000169579567163,13729081.494166669,-0.2829233925479166,0.21846243775,0.0903767516833333,762.91996875,-9.615820529375
2001-03-02,136.0,0.0001568366885043,13421201.690921796,-0.2517659938,-0.48699870625,-0.3316873934583333,765.8978225000001,-9.31507425875
2001-03-03,119.0,0.0001732098034726,13928232.380357452,-0.2822102121083333,0.0687556895125,0.0620737680416666,764.43107,-9.2332833325
2001-03-04,115.0,0.0001778831454351,14637462.78570317,-0.3001553613625,-0.0815824216666666,0.153979385125,762.2168658333334,-8.806587210416668
2001-03-05,121.0,0.0002035507520165,14308390.689624071,-0.2681060930791666,-0.1037298853333333,0.1379488092083333,759.7279291666667,-7.222227754166667
2001-03-06,134.0,0.0002173863151351,13333236.867119834,-0.26494410805125,-0.321316553625,0.0647698392333333,759.5333733333333,-5.904837268750001
2001-03-07,166.0,0.0002156203547797,13771312.908892917,-0.3013432792583333,-0.2932827745,0.0909891911541666,760.0473537500001,-5.567581264166667
2001-03-08,125.0,0.0002479529704387,14630470.935507,-0.31911779602375,-0.0850995539666666,0.2632455295833333,760.7363879166666,-5.0380261125
2001-03-09,113.0,0.0002875767984384,15104970.47458,-0.3668899258666667,-0.2802941404166666,0.2822375168333333,760.0584870833333,-4.4111353975
2001-03-10,126.0,0.0003108357517492,14563362.936145416,-0.3055155357916667,-0.1518818250708333,-0.0410437185208333,760.5898541666667,-3.986081458333333
2001-03-11,173.0,0.0002911837203387,13354902.151305417,-0.2495091791375,0.0552032895333333,0.0268838228458333,759.7692862499999,-3.373685260833333
2001-03-12,200.0,0.0002431588621362,11652454.530243749,-0.2328728497041666,-0.2340839534333333,-0.099535881625,757.53931125,-2.8539771375
2001-03-13,238.0,0.000270951008457,12185770.715888752,-0.2364586792208333,-0.4843269029166666,0.0370990830416666,757.565575,-3.6207834541666655
2001-03-14,136.0,0.000415651113589,13546697.074627085,-0.2504414943625,0.1393851634583333,0.0803337703416666,759.19529875,-4.796249304166667
2001-03-15,179.0,0.0004454107501224,15054689.868620832,-0.29495080758625,-0.0083749981666666,0.0650216005,760.6527179166666,-4.899598416666667
2001-03-16,170.0,0.0003991891703826,15066683.073925002,-0.3500399644854166,-0.3926692095833333,-0.1852727996249999,759.61478125,-5.5844078
2001-03-17,170.0,0.0003586823882354,16190471.285866668,-0.3875786337479166,-0.1341519807916666,0.021091764,758.5713274999999,-5.584147241666667
2001-03-18,194.0,0.0003468869608845,16117910.539908336,-0.3921041902208333,0.1210800108333333,0.4224765291666666,758.6594054166667,-3.619532210833333
2001-03-19,305.0,0.0002698432408625,12886655.230816668,-0.2892441115666667,0.2716466865833333,0.209879784125,759.0580358333333,-1.708627041666667
2001-03-20,197.0,0.0002797361276991,13645816.022283332,-0.3683645193666667,0.2687871055833333,0.3018358920833333,757.2444970833334,-1.9284451748333336
2001-03-21,205.0,0.0002852002760043,16143088.861433333,-0.4220806889445833,0.1136359729166666,0.0443368141583333,756.3936733333334,-2.7112274791666664
2001-03-22,199.0,0.0002954506126944,16600507.452791668,-0.4550958038375,-0.0525759283333333,0.146418820875,755.9306554166666,-2.624853783333333
2001-03-23,228.0,0.0003323010579051,16849654.544,-0.4850766706041667,-0.1573761782083333,0.2963556668958333,756.99963875,-2.358704959166667
2001-03-24,230.0,0.0004084543056453,17310434.4025,-0.5105649369624999,-0.497334795,0.1945938139166666,756.0659020833333,-1.6432367975000002
2001-03-25,230.0,0.000498864549856,17407482.19825,-0.5104412476833333,-0.3545878108333333,0.250368674875,755.3879858333333,-0.4818343416666668
2001-03-26,280.0,0.0005449860355569,17367041.996125,-0.5368285494083334,-0.5206024545833333,0.2758281553125,754.1679675,0.9268226666666668
2001-03-27,300.0,0.0005218172581913,15599020.419291668,-0.4624015840583333,-0.4588148054166667,0.222445921625,753.4205337499999,1.9629847854166669
2001-03-28,344.0,0.0004640672984262,13416546.126666669,-0.3647496074833333,-0.1221151415416666,0.1379863353,753.9159720833333,2.3120473275
2001-03-29,297.0,0.0005392695743,13444095.706083331,-0.369381300525,-0.35346919375,0.030907027325,755.8931391666666,1.8580080370833332
2001-03-30,286.0,0.0006798585157326,16367238.428333333,-0.5171941488583334,-0.1491624998333333,0.15541863175,757.21463125,2.2540690375
2001-03-31,279.0,0.0007120766905958,16158395.534375,-0.5077066025933333,0.3198305916666666,0.0391675040833333,759.6763091666667,2.112705231666667
2001-04-01,296.0,0.0005831445558287,15601724.913833331,-0.4866731663999999,0.8431712279166667,0.120166571125,760.2212125,1.4481392125
